Provider,FilePath,Tags,RelatedUrl,ServiceName,Description,Categories,Notes,CheckTitle,CheckAliases,DependsOn,SubServiceName,CheckType,CheckID,Remediation,Severity,RelatedTo,ResourceIdTemplate,ResourceType,Risk
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/inspector2/inspector2_is_enabled/inspector2_is_enabled.metadata.json,,https://docs.aws.amazon.com/inspector/latest/user/findings-understanding.html,inspector2,"Ensure that the new version of Amazon Inspector is enabled in order to help you improve the security and compliance of your AWS cloud environment. Amazon Inspector 2 is a vulnerability management solution that continually scans scans your Amazon EC2 instances, ECR container images, and Lambda functions to identify software vulnerabilities and instances of unintended network exposure.",[],,"Check if Inspector2 is enabled for Amazon EC2 instances, ECR container images and Lambda functions.",['inspector2_findings_exist'],[],,['Software and Configuration Checks/AWS Security Best Practices'],inspector2_is_enabled,"{'Code': {'CLI': ""aws inspector2 enable --resource-types 'EC2' 'ECR' 'LAMBDA' 'LAMBDA_CODE'"", 'NativeIaC': '', 'Other': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/Inspector2/enable-amazon-inspector2.html', 'Terraform': ''}, 'Recommendation': {'Text': 'Enable Amazon Inspector 2 for your AWS account.', 'Url': 'https://docs.aws.amazon.com/inspector/latest/user/getting_started_tutorial.html'}}",medium,[],arn:aws:inspector2:region:account-id/detector-id,AwsAccount,"Without using AWS Inspector, you may not be aware of all the security vulnerabilities in your AWS resources, which could lead to unauthorized access, data breaches, or other security incidents."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/inspector2/inspector2_active_findings_exist/inspector2_active_findings_exist.metadata.json,,https://docs.aws.amazon.com/inspector/latest/user/findings-understanding.html,inspector2,This check determines if there are any active findings in your AWS account that have been detected by AWS Inspector2. Inspector2 is an automated security assessment service that helps improve the security and compliance of applications deployed on AWS.,[],,Check if Inspector2 active findings exist,['inspector2_findings_exist'],[],,[],inspector2_active_findings_exist,"{'Code': {'CLI': '', 'NativeIaC': '', 'Other': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/Inspector/amazon-inspector-findings.html', 'Terraform': ''}, 'Recommendation': {'Text': 'Review the active findings from Inspector2', 'Url': 'https://docs.aws.amazon.com/inspector/latest/user/what-is-inspector.html'}}",medium,[],arn:aws:inspector2:region:account-id/detector-id,Other,"Without using AWS Inspector, you may not be aware of all the security vulnerabilities in your AWS resources, which could lead to unauthorized access, data breaches, or other security incidents."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/config/config_recorder_all_regions_enabled/config_recorder_all_regions_enabled.metadata.json,,https://aws.amazon.com/blogs/mt/aws-config-best-practices/,config,Ensure AWS Config is enabled in all regions.,['forensics-ready'],,Ensure AWS Config is enabled in all regions.,,[],,['Logging and Monitoring'],config_recorder_all_regions_enabled,"{'Code': {'CLI': 'aws configservice subscribe --s3-bucket <S3_BUCKET> --sns-topic <TOPIC_ARN>--iam-role <ROLE_ARN> ', 'NativeIaC': '', 'Other': 'https://docs.prowler.com/checks/aws/logging-policies/logging_5-enable-aws-config-regions', 'Terraform': 'https://docs.prowler.com/checks/aws/logging-policies/logging_5-enable-aws-config-regions#terraform'}, 'Recommendation': {'Text': 'It is recommended to enable AWS Config in all regions.', 'Url': 'https://aws.amazon.com/blogs/mt/aws-config-best-practices/'}}",medium,[],arn:partition:access-recorder:region:account-id:recorder/resource-id,Other,"The AWS configuration item history captured by AWS Config enables security analysis, resource change tracking and compliance auditing."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/config/config_recorder_using_aws_service_role/config_recorder_using_aws_service_role.metadata.json,,https://docs.aws.amazon.com/config/latest/developerguide/using-service-linked-roles.html,config,"AWS Config uses an IAM role to access other AWS services. This role should be AWSServiceRoleForConfig, not a custom role. Using AWSServiceRoleForConfig ensures that the Config recorder has the necessary permissions to record configuration changes and that the role is managed by AWS, reducing the risk of misconfiguration.",[],,Ensure Config Recorder is using service-linked AWS Config role,,[],,['Software and Configuration Checks/AWS Security Best Practices/AWS Foundational Security Best Practices'],config_recorder_using_aws_service_role,"{'Code': {'CLI': 'aws configservice put-configuration-recorder --configuration-recorder- name=<recorder-name>,roleARN=arn:<audited_partition>:iam::<account_number>:role/aws-service-role/config.amazonaws.com/AWSServiceRoleForConfig', 'NativeIaC': '', 'Other': 'https://docs.aws.amazon.com/securityhub/latest/userguide/config-controls.html#config-1', 'Terraform': ''}, 'Recommendation': {'Text': 'Use service-linked role AWSServiceRoleForConfig for AWS Config recorders.', 'Url': 'https://docs.aws.amazon.com/config/latest/developerguide/using-service-linked-roles.html'}}",medium,[],arn:partition:access-recorder:region:account-id:recorder/resource-id,Other,"If the Config recorder is not using AWSServiceRoleForConfig, it may not have the necessary permissions to record configuration changes, which could lead in not following the principle of least privilege, which could lead to misconfiguration and potential security vulnerabilities."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/cognito/cognito_user_pool_blocks_compromised_credentials_sign_in_attempts/cognito_user_pool_blocks_compromised_credentials_sign_in_attempts.metadata.json,,https://docs.aws.amazon.com/cognito/latest/developerguide/cognito-user-pool-settings-advanced-security.html,cognito,"Amazon Cognito User Pools can be configured to block sign-in by users with suspected compromised credentials. This feature uses Amazon Cognito advanced security features to detect anomalous sign-in attempts and block them. When enabled, Amazon Cognito User Pools will block sign-in by users with suspected compromised credentials. This helps protect your users from unauthorized access to their accounts.",[],,Ensure that advanced security features are enabled for Amazon Cognito User Pools to block sign-in by users with suspected compromised credentials,,[],,[],cognito_user_pool_blocks_compromised_credentials_sign_in_attempts,"{'Code': {'CLI': '', 'NativeIaC': '', 'Other': '', 'Terraform': ''}, 'Recommendation': {'Text': 'To enable advanced security features for an Amazon Cognito User Pool, follow the steps below:', 'Url': 'https://docs.aws.amazon.com/cognito/latest/developerguide/cognito-user-pool-settings-advanced-security.html'}}",medium,[],arn:aws:cognito-idp:region:account:userpool/userpool-id,AwsCognitoUserPool,"If advanced security features are not enabled for an Amazon Cognito User Pool, users with compromised credentials may be able to sign in to their accounts. This could lead to unauthorized access to user data and other resources."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/cognito/cognito_user_pool_temporary_password_expiration/cognito_user_pool_temporary_password_expiration.metadata.json,,https://docs.aws.amazon.com/cognito/latest/developerguide/user-pool-settings-policies.html,cognito,"Temporary passwords are set by the administrator and are used to allow users to sign in and change their password. Temporary passwords are valid for a limited period of time, after which they expire. Temporary passwords are used when an administrator creates a new user account or resets a user password. The temporary password expiration period is the length of time that the temporary password is valid. The default value is 7 days. You can set the expiration period to a value between 0 and 365 days.",[],,Ensure that the user pool has a temporary password expiration period of 7 days or less,,[],,[],cognito_user_pool_temporary_password_expiration,"{'Code': {'CLI': '', 'NativeIaC': '', 'Other': '', 'Terraform': ''}, 'Recommendation': {'Text': 'Set the temporary password expiration period to 7 days or less.', 'Url': 'https://docs.aws.amazon.com/cognito/latest/developerguide/user-pool-settings-policies.html'}}",medium,[],arn:aws:cognito-idp:region:account:userpool/userpool-id,AwsCognitoUserPool,"If the temporary password expiration period is too long, it increases the risk of unauthorized access to the user account. If the temporary password expiration period is too short, it increases the risk of users being unable to sign in and change their password."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/cognito/cognito_user_pool_password_policy_uppercase/cognito_user_pool_password_policy_uppercase.metadata.json,,https://docs.aws.amazon.com/cognito/latest/developerguide/user-pool-settings-policies.html,cognito,"User pools allow you to configure a password policy for your user pool to specify requirements for user passwords. You can require that passwords have a minimum length, contain at least one uppercase letter, and contain at least one number. You can also require that passwords have at least one special character. You can also set the password policy to require that passwords be case-sensitive.",[],,Ensure that the password policy for your user pool requires at least one uppercase letter,,[],,[],cognito_user_pool_password_policy_uppercase,"{'Code': {'CLI': '', 'NativeIaC': '', 'Other': '', 'Terraform': ''}, 'Recommendation': {'Text': 'To require that the password policy for your user pool requires at least one uppercase letter, you can use the AWS Management Console or the AWS CLI. For more information, see the documentation on user pool settings and policies.', 'Url': 'https://docs.aws.amazon.com/cognito/latest/developerguide/user-pool-settings-policies.html'}}",medium,[],arn:aws:cognito-idp:region:account:userpool/userpool-id,AwsCognitoUserPool,"If the password policy for your user pool does not require at least one uppercase letter, it may be easier for an attacker to guess or crack user passwords."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/cognito/cognito_user_pool_password_policy_number/cognito_user_pool_password_policy_number.metadata.json,,https://docs.aws.amazon.com/cognito/latest/developerguide/user-pool-settings-policies.html,cognito,Checks whether the password policy for your user pool requires a number.,[],,Ensure that the password policy for your user pool requires a number,,[],,[],cognito_user_pool_password_policy_number,"{'Code': {'CLI': '', 'NativeIaC': '', 'Other': '', 'Terraform': ''}, 'Recommendation': {'Text': 'To require a number in the password policy for your user pool, perform the following actions:', 'Url': 'https://docs.aws.amazon.com/cognito/latest/developerguide/user-pool-settings-policies.html'}}",medium,[],arn:aws:cognito-idp:region:account:userpool/userpool-id,AwsCognitoUserPool,"If the password policy for your user pool does not require a number, the user pool is less secure and more vulnerable to attacks."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/cognito/cognito_identity_pool_guest_access_disabled/cognito_identity_pool_guest_access_disabled.metadata.json,,https://docs.aws.amazon.com/location/latest/developerguide/authenticating-using-cognito.html,cognito,"Guest access allows unauthenticated users to access your identity pool. This is useful for public websites that allow users to sign in with a social identity provider, but it can also be a security risk. If you don't need guest access, you should disable it.",[],,Ensure Cognito Identity Pool has guest access disabled,,[],,[],cognito_identity_pool_guest_access_disabled,"{'Code': {'CLI': '', 'NativeIaC': '', 'Other': '', 'Terraform': ''}, 'Recommendation': {'Text': 'Gues access should be disabled for Cognito Identity Pool. To disable guest access, follow the steps in the Amazon Cognito documentation.', 'Url': 'https://docs.aws.amazon.com/location/latest/developerguide/authenticating-using-cognito.html'}}",medium,[],arn:aws:cognito-idp:region:account:identitypool/identitypool-id,Other,"If guest access is enabled, unauthenticated users can access your identity pool. This can be a security risk if you don't need guest access."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/cognito/cognito_user_pool_deletion_protection_enabled/cognito_user_pool_deletion_protection_enabled.metadata.json,,https://docs.aws.amazon.com/cognito/latest/developerguide/user-pool-settings-deletion-protection.html,cognito,"Deletion protection is a feature that allows you to lock a user pool to prevent it from being deleted. When deletion protection is enabled, you cannot delete the user pool. By default, deletion protection is disabled",[],,Ensure cognito user pools deletion protection enabled to prevent accidental deletion,,[],,[],cognito_user_pool_deletion_protection_enabled,"{'Code': {'CLI': '', 'NativeIaC': '', 'Other': '', 'Terraform': ''}, 'Recommendation': {'Text': 'Deletion protection should be enabled for the user pool to prevent accidental deletion', 'Url': 'https://docs.aws.amazon.com/cognito/latest/developerguide/user-pool-settings-deletion-protection.html'}}",medium,[],arn:aws:cognito-idp:region:account:userpool/userpool-id,AwsCognitoUserPool,"If deletion protection is not enabled, the user pool can be deleted by any user with the necessary permissions. This can lead to loss of data and service disruption"
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/cognito/cognito_user_pool_password_policy_lowercase/cognito_user_pool_password_policy_lowercase.metadata.json,,https://docs.aws.amazon.com/cognito/latest/developerguide/user-pool-settings-policies.html,cognito,User pool password policy should require at least one lowercase letter.,[],,Ensure Cognito User Pool has password policy to require at least one lowercase letter,,[],,[],cognito_user_pool_password_policy_lowercase,"{'Code': {'CLI': '', 'NativeIaC': '', 'Other': '', 'Terraform': ''}, 'Recommendation': {'Text': 'To require at least one lowercase letter in the password, update the password policy for the user pool.', 'Url': 'https://docs.aws.amazon.com/cognito/latest/developerguide/user-pool-settings-policies.html'}}",medium,[],arn:aws:cognito-idp:region:account:userpool/userpool-id,AwsCognitoUserPool,"If the password policy does not require at least one lowercase letter, it may be easier for an attacker to crack the password."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/cognito/cognito_user_pool_blocks_potential_malicious_sign_in_attempts/cognito_user_pool_blocks_potential_malicious_sign_in_attempts.metadata.json,,https://docs.aws.amazon.com/cognito/latest/developerguide/cognito-user-pool-settings-advanced-security.html,cognito,"Amazon Cognito provides adaptive authentication, which helps protect your applications from malicious actors and compromised credentials by evaluating the risk associated with each user login and providing the appropriate level of security to mitigate that risk. Adaptive authentication is a feature of advanced security that you can enable for your user pool. When adaptive authentication is enabled, Amazon Cognito evaluates the risk associated with each user login and provides the appropriate level of security to mitigate that risk. You can configure adaptive authentication to block sign-in attempts that are likely to be malicious.",[],,Ensure that your Amazon Cognito user pool blocks potential malicious sign-in attempts,,[],,[],cognito_user_pool_blocks_potential_malicious_sign_in_attempts,"{'Code': {'CLI': '', 'NativeIaC': '', 'Other': '', 'Terraform': ''}, 'Recommendation': {'Text': 'To enable adaptive authentication with automatic risk response as block sign-in, perform the following actions:', 'Url': 'https://docs.aws.amazon.com/cognito/latest/developerguide/cognito-user-pool-settings-advanced-security.html'}}",medium,[],arn:aws:cognito-idp:region:account:userpool/userpool-id,AwsCognitoUserPool,"If adaptive authentication with automatic risk response as block sign-in is not enabled, your user pool may not be able to block sign-in attempts that are likely to be malicious."
