compliance_name,unique_key,id,name,description,check_count,service_count,check_functions_str,services_str,applied_services
nist_800_53_revision_5_aws,nist_800_53_revision_5_gen_001_ac_6_9,ac_6_9,AC-6(9),Log the execution of privileged functions.,8,4,"['cloudtrail_multi_region_enabled', 'cloudtrail_s3_dataevents_read_enabled', 'cloudtrail_s3_dataevents_write_enabled', 'cloudtrail_multi_region_enabled', 'cloudtrail_cloudwatch_logging_enabled', 'rds_instance_integration_cloudwatch_logs', 'redshift_cluster_audit_logging', 's3_bucket_server_access_logging_enabled']","['s3', 'redshift', 'rds', 'cloudtrail']",
nist_800_53_revision_5_aws,nist_800_53_revision_5_gen_001_ac_6_10,ac_6_10,AC-6(10),Prevent non-privileged users from executing privileged functions.,4,1,"['iam_aws_attached_policy_no_administrative_privileges', 'iam_customer_attached_policy_no_administrative_privileges', 'iam_inline_policy_no_administrative_privileges', 'iam_no_root_access_key']",['iam'],
nist_800_53_revision_5_aws,nist_800_53_revision_5_gen_001_ac_7_4,ac_7_4,AC-7(4) Use Of Alternate Authentication Factor,Prevent non-privileged users from executing privileged functions.,5,1,"['iam_password_policy_minimum_length_14', 'iam_root_hardware_mfa_enabled', 'iam_root_mfa_enabled', 'iam_user_mfa_enabled_console_access', 'iam_user_mfa_enabled_console_access']",['iam'],
nist_800_53_revision_5_aws,nist_800_53_revision_5_gen_001_ac_7_4_a,ac_7_4_a,AC-7(4)(a),Allow the use of [Assignment: organization-defined authentication factors] that are different from the primary authentication factors after the number of organization-defined consecutive invalid logon attempts have been exceeded.,5,1,"['iam_password_policy_minimum_length_14', 'iam_root_hardware_mfa_enabled', 'iam_root_mfa_enabled', 'iam_user_mfa_enabled_console_access', 'iam_user_mfa_enabled_console_access']",['iam'],
nist_800_53_revision_5_aws,nist_800_53_revision_5_gen_001_ac_17_b,ac_17_b,AC-17(b),Authorize each type of remote access to the system prior to allowing such connections.,17,7,"['ec2_ebs_public_snapshot', 'ec2_instance_public_ip', 'emr_cluster_master_nodes_no_public_ip', 'awslambda_function_not_publicly_accessible', 'awslambda_function_url_public', 'rds_instance_no_public_access', 'rds_snapshots_public_access', 'redshift_cluster_public_access', 's3_bucket_public_access', 's3_bucket_policy_public_write_access', 's3_account_level_public_access_blocks', 's3_bucket_public_access', 'sagemaker_notebook_instance_without_direct_internet_access_configured', 'ec2_securitygroup_default_restrict_traffic', 'ec2_networkacl_allow_ingress_any_port', 'ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22', 'ec2_networkacl_allow_ingress_any_port']","['ec2', 's3', 'emr', 'sagemaker', 'awslambda', 'redshift', 'rds']",
nist_800_53_revision_5_aws,nist_800_53_revision_5_gen_001_ac_17_1,ac_17_1,AC-17(1) Monitoring And Control,Employ automated mechanisms to monitor and control remote access methods.,17,7,"['ec2_ebs_public_snapshot', 'ec2_instance_public_ip', 'emr_cluster_master_nodes_no_public_ip', 'awslambda_function_not_publicly_accessible', 'awslambda_function_url_public', 'rds_instance_no_public_access', 'rds_snapshots_public_access', 'redshift_cluster_public_access', 's3_bucket_public_access', 's3_bucket_policy_public_write_access', 's3_account_level_public_access_blocks', 's3_bucket_public_access', 'sagemaker_notebook_instance_without_direct_internet_access_configured', 'ec2_securitygroup_default_restrict_traffic', 'ec2_networkacl_allow_ingress_any_port', 'ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22', 'ec2_networkacl_allow_ingress_any_port']","['ec2', 's3', 'emr', 'sagemaker', 'awslambda', 'redshift', 'rds']",
nist_800_53_revision_5_aws,nist_800_53_revision_5_gen_001_ac_17_2,ac_17_2,AC-17(2) Protection Of Confidentiality And Integrity Using Encryption,Implement cryptographic mechanisms to protect the confidentiality and integrity of remote access sessions.,3,3,"['apigateway_restapi_client_certificate_enabled', 'elb_ssl_listeners', 's3_bucket_secure_transport_policy']","['s3', 'apigateway', 'elb']",
nist_800_53_revision_5_aws,nist_800_53_revision_5_gen_001_ac_17_4_a,ac_17_4_a,AC-17(4)(a),Authorize the execution of privileged commands and access to security-relevant information via remote access only in a format that provides assessable evidence and for the following needs: [Assignment: organization-defined needs];,16,7,"['ec2_ebs_public_snapshot', 'ec2_instance_public_ip', 'emr_cluster_master_nodes_no_public_ip', 'awslambda_function_not_publicly_accessible', 'awslambda_function_url_public', 'rds_instance_no_public_access', 'rds_snapshots_public_access', 'redshift_cluster_public_access', 's3_bucket_public_access', 's3_bucket_policy_public_write_access', 's3_account_level_public_access_blocks', 's3_bucket_public_access', 'sagemaker_notebook_instance_without_direct_internet_access_configured', 'ec2_securitygroup_default_restrict_traffic', 'ec2_networkacl_allow_ingress_any_port', 'ec2_networkacl_allow_ingress_any_port']","['ec2', 's3', 'emr', 'sagemaker', 'awslambda', 'redshift', 'rds']",
nist_800_53_revision_5_aws,nist_800_53_revision_5_gen_001_ac_17_9,ac_17_9,AC-17(9) Disconnect Or Disable Access,Provide the capability to disconnect or disable remote access to the system within [Assignment: organization-defined time period].,17,7,"['ec2_ebs_public_snapshot', 'ec2_instance_public_ip', 'emr_cluster_master_nodes_no_public_ip', 'awslambda_function_not_publicly_accessible', 'awslambda_function_url_public', 'rds_instance_no_public_access', 'rds_snapshots_public_access', 'redshift_cluster_public_access', 's3_bucket_public_access', 's3_bucket_policy_public_write_access', 's3_account_level_public_access_blocks', 's3_bucket_public_access', 'sagemaker_notebook_instance_without_direct_internet_access_configured', 'ec2_securitygroup_default_restrict_traffic', 'ec2_networkacl_allow_ingress_any_port', 'ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22', 'ec2_networkacl_allow_ingress_any_port']","['ec2', 's3', 'emr', 'sagemaker', 'awslambda', 'redshift', 'rds']",
nist_800_53_revision_5_aws,nist_800_53_revision_5_gen_001_ac_17_10,ac_17_10,AC-17(10) Authenticate Remote Commands,Provide the capability to disconnect or disable remote access to the system within [Assignment: organization-defined time period].,17,7,"['ec2_ebs_public_snapshot', 'ec2_instance_public_ip', 'emr_cluster_master_nodes_no_public_ip', 'awslambda_function_not_publicly_accessible', 'awslambda_function_url_public', 'rds_instance_no_public_access', 'rds_snapshots_public_access', 'redshift_cluster_public_access', 's3_bucket_public_access', 's3_bucket_policy_public_write_access', 's3_account_level_public_access_blocks', 's3_bucket_public_access', 'sagemaker_notebook_instance_without_direct_internet_access_configured', 'ec2_securitygroup_default_restrict_traffic', 'ec2_networkacl_allow_ingress_any_port', 'ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22', 'ec2_networkacl_allow_ingress_any_port']","['ec2', 's3', 'emr', 'sagemaker', 'awslambda', 'redshift', 'rds']",
nist_800_53_revision_5_aws,nist_800_53_revision_5_gen_001_ac_24,ac_24,Access Control Decisions (AC-24),[Selection: Establish procedures; Implement mechanisms] to ensure [Assignment: organization-defined access control decisions] are applied to each access request prior to access enforcement.,15,3,"['ec2_instance_imdsv2_enabled', 'iam_password_policy_minimum_length_14', 'iam_policy_attached_only_to_group_or_roles', 'iam_aws_attached_policy_no_administrative_privileges', 'iam_customer_attached_policy_no_administrative_privileges', 'iam_inline_policy_no_administrative_privileges', 'iam_root_hardware_mfa_enabled', 'iam_root_mfa_enabled', 'iam_no_root_access_key', 'iam_rotate_access_key_90_days', 'iam_user_mfa_enabled_console_access', 'iam_user_mfa_enabled_console_access', 'iam_user_accesskey_unused', 'iam_user_console_access_unused', 'secretsmanager_automatic_rotation_enabled']","['iam', 'ec2', 'secretsmanager']",
nist_800_53_revision_5_aws,nist_800_53_revision_5_gen_001_ac_24_1,ac_24_1,AC-24(1),Transmit [Assignment: organization-defined access authorization information] using [Assignment: organization-defined controls] to [Assignment: organization-defined systems] that enforce access control decisions.,4,4,"['apigateway_restapi_client_certificate_enabled', 'elb_ssl_listeners', 'opensearch_service_domains_node_to_node_encryption_enabled', 's3_bucket_secure_transport_policy']","['s3', 'apigateway', 'elb', 'opensearch']",
nist_800_53_revision_5_aws,nist_800_53_revision_5_gen_001_au_2_b,au_2_b,AU-2(b),Coordinate the event logging function with other organizational entities requiring audit-related information to guide and inform the selection criteria for events to be logged.,12,8,"['apigateway_restapi_logging_enabled', 'cloudtrail_multi_region_enabled', 'cloudtrail_s3_dataevents_read_enabled', 'cloudtrail_s3_dataevents_write_enabled', 'cloudtrail_multi_region_enabled', 'cloudtrail_cloudwatch_logging_enabled', 'elbv2_logging_enabled', 'elb_logging_enabled', 'rds_instance_integration_cloudwatch_logs', 'redshift_cluster_audit_logging', 's3_bucket_server_access_logging_enabled', 'vpc_flow_logs_enabled']","['elbv2', 'redshift', 'vpc', 's3', 'elb', 'apigateway', 'rds', 'cloudtrail']",
nist_800_53_revision_5_aws,nist_800_53_revision_5_gen_001_au_3_1,au_3_1,AU-3(1) Additional Audit Information,Generate audit records containing the following additional information: [Assignment: organization-defined additional information].,2,2,"['cloudtrail_multi_region_enabled', 'guardduty_is_enabled']","['guardduty', 'cloudtrail']",
nist_800_53_revision_5_aws,nist_800_53_revision_5_gen_001_au_3_a,au_3_a,AU-3(a),Ensure that audit records contain information that establishes the following: a. What type of event occurred.,12,8,"['apigateway_restapi_logging_enabled', 'cloudtrail_multi_region_enabled', 'cloudtrail_s3_dataevents_read_enabled', 'cloudtrail_s3_dataevents_write_enabled', 'cloudtrail_multi_region_enabled', 'cloudtrail_cloudwatch_logging_enabled', 'elbv2_logging_enabled', 'elb_logging_enabled', 'rds_instance_integration_cloudwatch_logs', 'redshift_cluster_audit_logging', 's3_bucket_server_access_logging_enabled', 'vpc_flow_logs_enabled']","['elbv2', 'redshift', 'vpc', 's3', 'elb', 'apigateway', 'rds', 'cloudtrail']",
nist_800_53_revision_5_aws,nist_800_53_revision_5_gen_001_au_3_b,au_3_b,AU-3(b),Ensure that audit records contain information that establishes the following: b. When the event occurred.,12,8,"['apigateway_restapi_logging_enabled', 'cloudtrail_multi_region_enabled', 'cloudtrail_s3_dataevents_read_enabled', 'cloudtrail_s3_dataevents_write_enabled', 'cloudtrail_multi_region_enabled', 'cloudtrail_cloudwatch_logging_enabled', 'elbv2_logging_enabled', 'elb_logging_enabled', 'rds_instance_integration_cloudwatch_logs', 'redshift_cluster_audit_logging', 's3_bucket_server_access_logging_enabled', 'vpc_flow_logs_enabled']","['elbv2', 'redshift', 'vpc', 's3', 'elb', 'apigateway', 'rds', 'cloudtrail']",
nist_800_53_revision_5_aws,nist_800_53_revision_5_gen_001_au_3_c,au_3_c,AU-3(c),Ensure that audit records contain information that establishes the following: c. Where the event occurred.,12,8,"['apigateway_restapi_logging_enabled', 'cloudtrail_multi_region_enabled', 'cloudtrail_s3_dataevents_read_enabled', 'cloudtrail_s3_dataevents_write_enabled', 'cloudtrail_multi_region_enabled', 'cloudtrail_cloudwatch_logging_enabled', 'elbv2_logging_enabled', 'elb_logging_enabled', 'rds_instance_integration_cloudwatch_logs', 'redshift_cluster_audit_logging', 's3_bucket_server_access_logging_enabled', 'vpc_flow_logs_enabled']","['elbv2', 'redshift', 'vpc', 's3', 'elb', 'apigateway', 'rds', 'cloudtrail']",
nist_800_53_revision_5_aws,nist_800_53_revision_5_gen_001_au_3_d,au_3_d,AU-3(d),Ensure that audit records contain information that establishes the following: d. Source of the event.,12,8,"['apigateway_restapi_logging_enabled', 'cloudtrail_multi_region_enabled', 'cloudtrail_s3_dataevents_read_enabled', 'cloudtrail_s3_dataevents_write_enabled', 'cloudtrail_multi_region_enabled', 'cloudtrail_cloudwatch_logging_enabled', 'elbv2_logging_enabled', 'elb_logging_enabled', 'rds_instance_integration_cloudwatch_logs', 'redshift_cluster_audit_logging', 's3_bucket_server_access_logging_enabled', 'vpc_flow_logs_enabled']","['elbv2', 'redshift', 'vpc', 's3', 'elb', 'apigateway', 'rds', 'cloudtrail']",
nist_800_53_revision_5_aws,nist_800_53_revision_5_gen_001_au_3_e,au_3_e,AU-3(e),Ensure that audit records contain information that establishes the following: e. Outcome of the event.,12,8,"['apigateway_restapi_logging_enabled', 'cloudtrail_multi_region_enabled', 'cloudtrail_s3_dataevents_read_enabled', 'cloudtrail_s3_dataevents_write_enabled', 'cloudtrail_multi_region_enabled', 'cloudtrail_cloudwatch_logging_enabled', 'elbv2_logging_enabled', 'elb_logging_enabled', 'rds_instance_integration_cloudwatch_logs', 'redshift_cluster_audit_logging', 's3_bucket_server_access_logging_enabled', 'vpc_flow_logs_enabled']","['elbv2', 'redshift', 'vpc', 's3', 'elb', 'apigateway', 'rds', 'cloudtrail']",
nist_800_53_revision_5_aws,nist_800_53_revision_5_gen_001_au_3_f,au_3_f,AU-3(f),Ensure that audit records contain information that establishes the following: e. Outcome of the event.,11,7,"['apigateway_restapi_logging_enabled', 'cloudtrail_multi_region_enabled', 'cloudtrail_s3_dataevents_read_enabled', 'cloudtrail_s3_dataevents_write_enabled', 'cloudtrail_multi_region_enabled', 'cloudtrail_cloudwatch_logging_enabled', 'elbv2_logging_enabled', 'elb_logging_enabled', 'rds_instance_integration_cloudwatch_logs', 'redshift_cluster_audit_logging', 's3_bucket_server_access_logging_enabled']","['elbv2', 'redshift', 's3', 'elb', 'apigateway', 'rds', 'cloudtrail']",
nist_800_53_revision_5_aws,nist_800_53_revision_5_gen_001_au_6_1,au_6_1,AU-6(1) Automated Process Integration,"Integrate audit record review, analysis, and reporting processes using [Assignment: organization-defined automated mechanisms].",7,4,"['cloudtrail_cloudwatch_logging_enabled', 'cloudwatch_changes_to_network_acls_alarm_configured', 'cloudwatch_changes_to_network_gateways_alarm_configured', 'cloudwatch_changes_to_network_route_tables_alarm_configured', 'cloudwatch_changes_to_vpcs_alarm_configured', 'guardduty_is_enabled', 'securityhub_enabled']","['guardduty', 'cloudwatch', 'securityhub', 'cloudtrail']",
